latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_mean_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p999_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p75_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p98_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p99_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_stddev_value
46,187,109.97656250000001,187.0,123.0,172.68,178.54999999999995,20.828414117394278
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
53,210,120.07031250000001,210.0,132.5,184.68,187.70999999999998,24.843743964491917
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
14,296,120.28124999999999,296.0,140.0,192.46000000000004,222.00999999999982,32.580471807643626
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
20,296,104.59374999999999,296.0,135.0,174.3,190.09999999999994,49.286962402786614
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
25,209,74.10937500000001,209.0,122.25,164.10000000000002,181.90999999999985,43.35694358561976
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
38,144,56.15625,144.0,71.0,118.94000000000001,128.67999999999995,20.6278839548969
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
40,157,71.57031249999999,157.0,86.0,134.98000000000002,162.32999999999987,20.915065398652747
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
56,154,81.77343750000003,154.0,93.75,144.84,146.0,23.81754795421185
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
29,158,92.7265625,158.0,106.0,169.24000000000004,238.08999999999952,25.271224366934362
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
75,166,95.85156250000001,166.0,108.5,174.46000000000004,186.96999999999997,24.093439945869015
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
27,161,107.89843750000003,161.0,117.75,177.42000000000002,185.80999999999995,23.648028864852854
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
25,188,110.03906249999999,188.0,125.75,178.42000000000002,182.54999999999995,29.327525928160544
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
7,213,107.00781249999999,213.0,127.75,170.0,179.9399999999999,45.48046218921793
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
18,175,82.03124999999999,175.0,121.0,172.72000000000003,224.59999999999962,42.31541594588464
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
26,125,48.874999999999986,125.0,59.75,121.88000000000002,130.70999999999998,21.979987094563217
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
31,181,58.83593749999999,181.0,65.0,166.20000000000002,174.13,32.66479174258752
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
32,208,90.64843750000001,208.0,133.25,231.84,242.2299999999999,47.95113610992218
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
49,216,111.00000000000003,216.0,150.0,243.68,260.1999999999999,50.44000234062294
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
40,219,124.44531250000001,219.0,170.0,238.72000000000003,255.09999999999994,45.89654724181845
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
29,323,117.27343750000004,323.0,128.75,228.0,273.4399999999996,36.03131498361973
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
49,259,120.21874999999994,259.0,136.0,216.46000000000004,238.90999999999985,36.80483950012446
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,208,113.3203125,208.0,130.0,169.10000000000002,192.5899999999998,36.03589277935974
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
6,293,129.0390625,293.0,145.75,185.3,198.96999999999997,36.810156687178676
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
20,293,100.2734375,293.0,135.0,181.52,208.42999999999978,47.548969137546045
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
30,178,82.11718750000001,178.0,103.75,189.84,209.45999999999984,39.333143919980785
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
34,194,91.94531249999997,194.0,133.25,178.0,195.03999999999985,42.85447285868843
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
43,194,80.71875000000001,194.0,90.5,176.72000000000003,197.3599999999999,39.158165925658686
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
37,225,83.25781250000001,225.0,97.0,176.94,185.25999999999996,24.160302696323
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
45,225,91.16406250000001,225.0,106.5,138.42000000000002,147.51999999999992,23.595476125782294
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
64,178,96.36718749999999,178.0,105.0,157.68,161.42,36.163258287936394
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
69,239,104.07812500000004,239.0,116.0,158.68,161.70999999999998,32.22808340929104
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
15,216,98.20312499999999,216.0,118.75,180.56000000000003,232.88999999999965,39.00833922426631
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,216,120.42187499999999,216.0,134.75,177.52,183.13,38.97008161806821
7,208,114.45312500000004,208.0,135.0,210.14000000000004,239.87999999999982,51.71389341031617
7,208,114.45312500000004,208.0,135.0,210.14000000000004,239.87999999999982,51.71389341031617
7,208,114.45312500000004,208.0,135.0,210.14000000000004,239.87999999999982,51.71389341031617
