latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p75_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p95_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p98_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_median_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p90_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p90_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p90_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_mean_value
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
94.75,159,25,183.0,206.36,61.0,139.0,130.10000000000002,170.0,126.74218749999996
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
146.0,248,14,164.55,251.22000000000008,112.0,167.20000000000002,180.10000000000002,151.3,87.28125
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
162.5,263,11,128.55,241.26,147.0,184.0,190.20000000000002,117.20000000000002,74.08593749999996
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.5,259,32,125.55,275.40000000000003,160.0,193.0,212.10000000000002,118.10000000000001,78.20312499999997
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
173.0,312,24,146.95,262.84000000000003,121.0,186.50000000000006,202.20000000000002,135.3,94.66406249999999
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
156.0,301,21,141.0,269.78000000000003,120.0,185.0,201.50000000000006,134.0,104.82031250000001
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
150.75,301,65,153.55,242.36,119.0,195.40000000000003,197.10000000000002,146.10000000000002,111.5
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
145.75,260,28,175.1,244.52,131.0,193.20000000000002,206.10000000000002,158.20000000000002,116.96875000000001
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
137.0,321,33,174.64999999999998,208.04000000000002,116.0,161.40000000000003,158.10000000000002,161.0,119.35937499999997
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
149.75,192,21,162.55,177.68,77.5,166.10000000000002,160.20000000000002,154.3,107.08593750000003
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
135.0,176,14,157.55,187.94,69.5,155.20000000000002,156.10000000000002,136.60000000000005,69.69531249999997
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
101.75,174,31,101.74999999999999,180.42000000000002,78.0,154.0,152.0,90.10000000000001,64.00781249999996
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
105.0,186,40,119.55,205.20000000000002,92.0,154.50000000000006,157.10000000000002,109.20000000000002,69.96093750000003
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
128.75,230,39,127.55,196.0,102.0,163.0,161.30000000000013,117.0,83.4375
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
134.75,253,46,145.1,214.84,105.0,166.0,167.10000000000002,129.3,90.80468749999999
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
133.75,206,62,141.1,191.0,94.0,170.20000000000002,148.20000000000002,129.0,101.1875
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
147.0,236,71,156.2,235.44000000000005,117.0,185.0,200.10000000000002,138.10000000000002,108.06250000000001
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
124.0,221,10,161.55,213.52,112.0,154.50000000000006,169.0,149.10000000000002,104.24999999999999
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
118.75,219,10,157.0,172.36,107.0,138.10000000000002,135.10000000000002,147.20000000000002,91.83593749999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
120.0,190,6,150.64999999999998,178.94,109.0,140.3,147.20000000000002,142.0,74.62499999999997
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
134.0,203,15,91.1,192.46000000000004,122.0,152.0,159.0,74.10000000000001,48.828124999999986
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
97.0,190,28,135.75,166.68,71.0,141.40000000000003,146.20000000000002,95.20000000000002,63.687500000000014
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
153.0,204,31,190.64999999999998,186.52,71.5,177.3,164.10000000000002,172.10000000000002,94.49218749999996
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
144.0,261,49,224.49999999999997,234.36,106.0,183.40000000000003,185.10000000000002,187.40000000000003,111.10156250000001
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
133.5,231,60,205.2,228.42000000000002,94.0,204.0,188.0,198.10000000000002,125.75
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
136.5,323,27,199.1,230.62,103.5,188.0,167.3,180.3,119.23437499999999
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
134.5,323,4,199.1,246.76000000000005,111.5,166.3,166.9000000000001,186.10000000000002,126.17968750000001
