latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p99_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p98_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_median_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p99_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_stddev_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_stddev_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p98_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p95_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p75_value
36,138.1399999999998,109.36000000000001,60.0,253.69999999999956,34.2691839486139,35.20949587684513,201.68,120.55,106.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,150.13,139.88000000000002,72.0,145.64999999999992,35.17648138344262,22.783957038380578,135.0,120.55,107.75
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
40,151.13,147.26,79.0,184.04999999999967,35.170149373981744,25.946871824563264,143.84,128.0,120.0
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
48,154.83999999999997,149.68,80.0,150.70999999999998,38.23935187076348,22.66047187788345,147.10000000000002,130.1,113.5
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
72,163.54999999999995,159.42000000000002,89.5,184.09999999999994,30.111860842296455,25.561951917386356,174.10000000000002,151.55,135.0
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
28,176.09999999999994,166.68,102.5,175.83999999999997,39.729399653787794,24.247006471617187,170.68,163.1,156.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
21,176.32999999999987,157.10000000000002,102.5,172.70999999999998,37.80456292373092,33.43532951598532,171.42000000000002,167.2,128.75
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
5,294.0599999999995,216.18000000000006,111.5,169.70999999999998,48.31059034791211,41.42116643740774,167.26,154.04999999999995,125.0
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
9,158.80999999999995,150.42000000000002,51.5,189.96999999999997,45.07021807232148,47.47813421298751,179.20000000000002,163.75,132.75
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
22,108.67999999999995,103.0,42.5,195.76999999999947,45.22802844571731,28.153155198623747,124.14000000000003,103.94999999999997,140.0
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
21,213.68999999999977,174.40000000000003,50.0,205.04999999999967,41.101844862276884,33.880696197143735,157.3,132.2,130.75
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
35,239.90999999999985,202.38000000000005,74.5,261.0799999999997,45.409298250667895,52.02845921613969,227.0,195.55,127.5
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
37,257.32999999999987,227.66000000000003,95.0,267.4599999999998,50.94701525782547,52.2231492766763,244.36,213.95,135.0
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
60,250.6599999999997,215.10000000000002,97.5,259.96999999999997,47.95004821190091,53.61601594070872,255.0,247.2,151.25
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,222.2299999999999,204.3,103.0,259.96999999999997,42.126776435124505,40.89250058789152,255.0,200.55,127.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
26,223.13,207.66000000000003,113.5,256.74999999999983,38.697850354344546,39.60621791511239,227.98000000000002,211.0,131.75
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
12,247.97999999999976,211.14000000000004,120.5,248.39999999999975,34.36326034324046,32.7517796820649,204.92000000000004,176.75,145.5
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
5,270.26,252.66000000000003,126.0,217.90999999999985,47.685871699530615,33.76789314978936,201.84,178.55,144.0
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
21,177.0,176.42000000000002,70.5,217.90999999999985,45.609703103883604,47.119957070552495,198.36,177.55,128.75
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
26,185.51999999999992,176.42000000000002,69.5,178.67999999999995,27.0335519421743,41.289536052147334,169.52,153.55,72.0
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
37,200.54999999999995,188.88000000000002,74.0,191.64999999999992,23.267190273186436,41.869027955859,175.78000000000003,161.55,81.75
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
33,192.9399999999999,179.52,71.5,213.54999999999995,23.24308671877587,43.77723842741463,207.68,176.1,92.0
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
52,155.83999999999997,148.94,73.0,243.25999999999996,28.39346280950882,38.97928735264005,232.62,170.69999999999996,108.5
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
50,177.64999999999992,162.94,86.0,157.25999999999996,24.420603916965103,22.786318030126733,150.68,137.0,115.75
