latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p90_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_max_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p99_value
176,142.10000000000002,217.0,282.0,217,207,259.0,282,57,200.7799999999999
176,142.10000000000002,217.0,282.0,217,207,259.0,282,57,200.7799999999999
176,142.10000000000002,217.0,282.0,217,207,259.0,282,57,200.7799999999999
176,142.10000000000002,217.0,282.0,217,207,259.0,282,57,200.7799999999999
176,142.10000000000002,217.0,282.0,217,207,259.0,282,57,200.7799999999999
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
199,170.3,336.0,242.0,336,251,303.0,242,61,245.09999999999994
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
210,183.50000000000006,284.0,272.0,284,218,303.0,272,76,243.67999999999995
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,202.20000000000002,247.0,380.0,247,225,233.0,380,10,235.96999999999997
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
226,154.20000000000002,247.0,233.0,247,197,204.0,233,7,204.09999999999994
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
205,114.20000000000002,208.0,209.0,208,141,260.0,209,18,196.70999999999998
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
144,106.50000000000004,221.0,216.0,221,163,256.0,216,34,141.13
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
200,125.10000000000001,220.0,190.0,220,174,229.0,190,37,162.3599999999999
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
202,149.0,248.0,217.0,248,239,202.0,217,51,195.03999999999985
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
203,161.0,221.0,240.0,221,239,259.0,240,51,185.09999999999994
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
208,163.10000000000002,232.0,243.0,232,222,290.0,243,60,186.54999999999995
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
199,149.20000000000002,232.0,228.0,232,216,221.0,228,75,201.09999999999994
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
251,165.50000000000006,256.0,232.0,256,284,239.0,232,16,232.03999999999985
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
227,159.0,230.0,230.0,230,228,266.0,230,5,230.61999999999986
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
168,109.10000000000001,195.0,243.0,195,239,191.0,243,12,144.54999999999995
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,153.0,198.0,294.0,198,234,166.0,294,12,173.13
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,170.40000000000003,202.0,294.0,202,238,269.0,294,35,329.6999999999996
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
251,194.9000000000001,208.0,208.0,208,226,269.0,208,43,252.83999999999997
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
209,174.20000000000002,180.0,185.0,180,269,172.0,185,20,222.64999999999992
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
233,172.0,228.0,207.0,228,188,173.0,207,35,242.10999999999973
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,180.0,188.0,230.0,188,214,226.0,230,22,203.13
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
242,190.20000000000002,204.0,195.0,204,298,233.0,195,73,255.51999999999992
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
254,186.00000000000009,200.0,208.0,200,274,225.0,208,6,262.26999999999975
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,162.0,181.0,196.0,181,192,286.0,196,6,230.19999999999987
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
240,159.0,199.0,196.0,199,203,222.0,196,22,202.67999999999995
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
201,138.10000000000002,170.0,164.0,170,203,190.0,164,31,192.25999999999996
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
215,152.10000000000002,172.0,190.0,172,192,181.0,190,34,209.13
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
238,160.10000000000002,184.0,175.0,184,269,283.0,175,48,216.2299999999999
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
225,168.0,219.0,186.0,219,235,215.0,186,51,230.64999999999992
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,170.0,203.0,234.0,203,235,215.0,234,15,198.38999999999993
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
220,179.10000000000002,161.0,161.0,161,248,176.0,161,33,234.64999999999992
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
234,182.10000000000002,185.0,165.0,185,246,190.0,165,15,210.83999999999997
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
204,135.10000000000002,176.0,181.0,176,210,171.0,181,23,194.67999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
180,133.3,172.0,188.0,172,167,209.0,188,7,172.54999999999995
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
162,139.0,175.0,188.0,175,190,182.0,188,7,172.19999999999987
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
186,164.10000000000002,183.0,181.0,183,212,187.0,181,19,207.54999999999995
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
213,169.0,194.0,228.0,194,226,195.0,228,35,207.25999999999996
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
