Window_join_the_incoming_items.currentInput2Watermark_min,Window_join_the_incoming_items.currentInput2Watermark_max,Window_join_the_incoming_items.currentInput2Watermark_avg,Window_join_the_incoming_items.currentInput2Watermark_sum,Window_join_the_incoming_items.currentInputWatermark_min,Window_join_the_incoming_items.currentInputWatermark_max,Window_join_the_incoming_items.currentInputWatermark_avg,Window_join_the_incoming_items.currentInputWatermark_sum,Window_join_the_incoming_items.numRecordsIn_min,Window_join_the_incoming_items.numRecordsIn_max,Window_join_the_incoming_items.numRecordsIn_avg,Window_join_the_incoming_items.numRecordsIn_sum,Window_join_the_incoming_items.numRecordsOut_min,Window_join_the_incoming_items.numRecordsOut_max,Window_join_the_incoming_items.numRecordsOut_avg,Window_join_the_incoming_items.numRecordsOut_sum,Window_join_the_incoming_items.numRecordsOutPerSecond_min,Window_join_the_incoming_items.numRecordsOutPerSecond_max,Window_join_the_incoming_items.numRecordsOutPerSecond_avg,Window_join_the_incoming_items.numRecordsOutPerSecond_sum,Window_join_the_incoming_items.numRecordsInPerSecond_min,Window_join_the_incoming_items.numRecordsInPerSecond_max,Window_join_the_incoming_items.numRecordsInPerSecond_avg,Window_join_the_incoming_items.numRecordsInPerSecond_sum,Window_join_the_incoming_items.currentOutputWatermark_min,Window_join_the_incoming_items.currentOutputWatermark_max,Window_join_the_incoming_items.currentOutputWatermark_avg,Window_join_the_incoming_items.currentOutputWatermark_sum,Window_join_the_incoming_items.currentInput1Watermark_min,Window_join_the_incoming_items.currentInput1Watermark_max,Window_join_the_incoming_items.currentInput1Watermark_avg,Window_join_the_incoming_items.currentInput1Watermark_sum
1618264020764.0,1618264020764.0,1618264020764.0,6473056083056.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,224073.0,233829.0,229947.0,919788.0,3359196.0,3505014.0,3447184.5,13788738.0,3975.3333333333335,4530.25,4275.245833333333,17100.983333333334,265.1666666666667,301.8666666666667,285.0833333333333,1140.3333333333333,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0
1618264020764.0,1618264020764.0,1618264020764.0,6473056083056.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,224073.0,233829.0,229947.0,919788.0,3359196.0,3505014.0,3447184.5,13788738.0,3975.3333333333335,4530.25,4275.245833333333,17100.983333333334,265.1666666666667,301.8666666666667,285.0833333333333,1140.3333333333333,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0
1618264020764.0,1618264020764.0,1618264020764.0,6473056083056.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,224073.0,233829.0,229947.0,919788.0,3359196.0,3505014.0,3447184.5,13788738.0,3975.3333333333335,4530.25,4275.245833333333,17100.983333333334,265.1666666666667,301.8666666666667,285.0833333333333,1140.3333333333333,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0
1618264020764.0,1618264020764.0,1618264020764.0,6473056083056.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,224073.0,233829.0,229947.0,919788.0,3359196.0,3505014.0,3447184.5,13788738.0,3975.3333333333335,4530.25,4275.245833333333,17100.983333333334,265.1666666666667,301.8666666666667,285.0833333333333,1140.3333333333333,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0,1618264020704.0,1618264020704.0,1618264020704.0,6473056082816.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,226482.0,236838.0,232826.5,931306.0,3395446.0,3549056.0,3490291.25,13961165.0,3841.05,4545.45,4275.645833333333,17102.583333333332,256.48333333333335,303.15,285.2625,1141.05,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0,1618264030704.0,1618264030799.0,1618264030751.5,6473056123006.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,229513.0,239820.0,235689.5,942758.0,3440229.0,3594150.0,3533208.75,14132835.0,3900.9,4531.8,4276.55,17106.2,260.1,302.5,285.39166666666665,1141.5666666666666,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0,1618264040800.0,1618264040800.0,1618264040800.0,6473056163200.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,232147.0,242561.0,238551.75,954207.0,3480864.0,3635062.0,3576151.5,14304606.0,4050.8,4484.15,4276.8166666666675,17107.26666666667,270.1166666666667,298.31666666666666,285.3625,1141.45,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0,1618264050869.0,1618264050969.0,1618264050944.0,6473056203776.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,233650.0,246287.0,241413.75,965655.0,3503405.0,3691395.0,3619096.25,14476385.0,3690.5,4542.816666666667,4274.849999999999,17099.399999999998,246.18333333333334,302.56666666666666,285.0083333333333,1140.0333333333333,1618264060894.0,1618264060894.0,1618264060894.0,6473056243576.0,1618264060989.0,1618264060989.0,1618264060989.0,6473056243956.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,236796.0,249019.0,244261.5,977046.0,3549739.0,3731694.0,3661800.75,14647203.0,3690.7166666666667,4649.95,4274.920833333334,17099.683333333334,246.43333333333334,310.0833333333333,284.97083333333336,1139.8833333333334,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0,1618264070895.0,1618264070895.0,1618264070895.0,6473056283580.0
1618264080894.0,1618264081034.0,1618264080964.0,6473056323856.0,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,239674.0,251828.0,247124.75,988499.0,3593374.0,3774117.0,3704787.75,14819151.0,3839.75,4439.1,4274.275,17097.1,256.1166666666667,295.6,284.75416666666666,1139.0166666666667,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,1618264080969.0,1618264081094.0,1618264081000.25,6473056324001.0
1618264080894.0,1618264081034.0,1618264080964.0,6473056323856.0,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,239674.0,251828.0,247124.75,988499.0,3593374.0,3774117.0,3704787.75,14819151.0,3839.75,4439.1,4274.275,17097.1,256.1166666666667,295.6,284.75416666666666,1139.0166666666667,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,1618264080969.0,1618264081094.0,1618264081000.25,6473056324001.0
1618264080894.0,1618264081034.0,1618264080964.0,6473056323856.0,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,239674.0,251828.0,247124.75,988499.0,3593374.0,3774117.0,3704787.75,14819151.0,3839.75,4439.1,4274.275,17097.1,256.1166666666667,295.6,284.75416666666666,1139.0166666666667,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,1618264080969.0,1618264081094.0,1618264081000.25,6473056324001.0
1618264080894.0,1618264081034.0,1618264080964.0,6473056323856.0,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,239674.0,251828.0,247124.75,988499.0,3593374.0,3774117.0,3704787.75,14819151.0,3839.75,4439.1,4274.275,17097.1,256.1166666666667,295.6,284.75416666666666,1139.0166666666667,1618264080894.0,1618264081034.0,1618264080947.75,6473056323791.0,1618264080969.0,1618264081094.0,1618264081000.25,6473056324001.0
