latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p95_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p98_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p95_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p99_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.3.latency_min_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_mean_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_stddev_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p99_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_median_value
244.0,212.29999999999998,200.42000000000002,188.1,271.80999999999995,63,140.8125,25.32181526368186,207.38999999999993,120.0
244.0,212.29999999999998,200.42000000000002,188.1,271.80999999999995,63,140.8125,25.32181526368186,207.38999999999993,120.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
218.0,197.55,171.42000000000002,157.1,255.1399999999998,33,76.85156249999999,29.87058289422796,191.87999999999982,70.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
163.0,124.55,165.52,156.0,159.13,69,54.453125000000014,27.963927436911476,169.70999999999998,43.0
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,127.55,157.04000000000002,135.75,153.03999999999985,31,61.49218749999999,29.393239646378703,178.90999999999985,48.5
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
159.0,157.64999999999998,175.94,155.89999999999995,219.51999999999992,31,76.5,47.722375625430104,183.54999999999995,58.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
248.0,206.29999999999998,191.04000000000002,180.55,294.16999999999985,4,117.546875,43.64439377257508,199.42,111.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
263.0,213.55,200.42000000000002,194.0,269.26999999999975,9,137.22656249999997,25.797052988924644,212.3599999999999,118.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
259.0,244.1,217.78000000000003,205.1,289.84,37,149.234375,27.929872106859204,270.5699999999996,133.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
312.0,214.75,233.78000000000003,216.1,266.13,42,136.234375,24.081017902662396,254.61999999999986,116.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,257.04999999999995,235.04000000000002,209.29999999999993,275.71,71,135.78124999999997,21.9303868551859,242.0,111.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
301.0,205.55,264.26,222.0,247.70999999999998,79,131.67187500000003,24.082448398494318,279.4899999999999,123.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
260.0,228.79999999999995,232.04000000000002,211.84999999999997,257.2299999999999,26,141.82812500000003,23.740817485128957,263.8499999999998,126.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
321.0,175.55,210.66000000000003,188.04999999999995,218.54999999999995,30,99.42187499999999,42.22140916327029,227.54999999999995,116.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
192.0,166.55,214.44000000000005,176.55,185.67999999999995,23,93.2890625,48.65058951075613,272.04999999999967,118.0
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
176.0,166.0,234.68,192.34999999999997,192.70999999999998,16,86.42187499999997,44.21952148335093,273.2099999999997,74.5
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
174.0,166.2,193.04000000000002,173.55,202.2999999999998,20,89.07812499999999,23.493285971280105,222.00999999999982,75.0
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
186.0,180.55,202.60000000000005,178.64999999999998,228.74999999999983,25,102.38281249999999,23.599740954720694,227.80999999999995,83.5
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
230.0,188.29999999999998,217.10000000000002,182.29999999999998,210.19999999999987,31,109.73437499999996,21.2063455604109,259.04999999999967,93.0
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
253.0,187.64999999999998,185.84,173.29999999999998,223.09999999999994,50,115.76562500000001,23.111165791711343,201.19999999999987,96.5
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
206.0,175.1,211.10000000000002,195.55,200.2299999999999,62,102.39062500000001,24.143268041677445,221.09999999999994,108.0
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
236.0,217.55,224.42000000000002,199.29999999999998,273.16999999999985,72,135.08593749999997,22.196718862210957,236.3599999999999,116.5
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
221.0,192.55,213.40000000000003,185.55,217.70999999999998,14,117.7265625,33.419768184591135,236.3599999999999,111.0
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
219.0,146.39999999999998,183.54000000000008,151.55,201.1399999999998,18,100.46874999999996,35.74978318859424,233.39999999999975,106.5
190.0,163.0,164.42000000000002,156.55,185.83999999999997,15,95.82812500000003,43.04776048273289,184.87999999999982,102.5
190.0,163.0,164.42000000000002,156.55,185.83999999999997,15,95.82812500000003,43.04776048273289,184.87999999999982,102.5
190.0,163.0,164.42000000000002,156.55,185.83999999999997,15,95.82812500000003,43.04776048273289,184.87999999999982,102.5
190.0,163.0,164.42000000000002,156.55,185.83999999999997,15,95.82812500000003,43.04776048273289,184.87999999999982,102.5
190.0,163.0,164.42000000000002,156.55,185.83999999999997,15,95.82812500000003,43.04776048273289,184.87999999999982,102.5
